"det_id15","strasse","richtung","position","spur","lon_wgs84","lat_wgs84"
"100101010009968","Landsberger Allee","Ost","zwischen Weißenseer Weg und Vulkanstraße, in Höhe Haus Nr. 204","HF_2vR","13.478725","52.533128"
"100101010010069","Landsberger Allee","Ost","zwischen Weißenseer Weg und Vulkanstraße, in Höhe Haus Nr. 204","HF_3vR","13.478725","52.533128"
"100101010010170","Landsberger Allee","West","zwischen Vulkanstraße und  Weißenseer Weg, in Höhe Haus Nr. 204 (gegenüber)","HF_R","13.478884","52.533276"
"100101010010271","Landsberger Allee","West","zwischen Vulkanstraße und  Weißenseer Weg, in Höhe Haus Nr. 204 (gegenüber)","HF_2vR","13.478884","52.533276"
"100101010010372","Landsberger Allee","West","zwischen Vulkanstraße und  Weißenseer Weg, in Höhe Haus Nr. 204 (gegenüber)","HF_3vR","13.478884","52.533276"
"100101010027752","Landsberger Allee","Ost","zwischen Matthiasstraße und Virchowstraße, in Höhe Haus Nr. 48 (Eingang Friedhof)","HF_R","13.440941","52.524298"
"100101010027853","Landsberger Allee","Ost","zwischen Matthiasstraße und Virchowstraße, in Höhe Haus Nr. 48 (Eingang Friedhof)","HF_2vR","13.440941","52.524298"
"100101010075646","Landsberger Allee","West","zwischen Storkower Straße und Fritz-Riedel-Straße","HF_R","13.454951","52.528526"
"100101010075747","Landsberger Allee","West","zwischen Storkower Straße und Fritz-Riedel-Straße","HF_2vR","13.454951","52.528526"
"100101010075848","Landsberger Allee","West","zwischen Storkower Straße und Fritz-Riedel-Straße","HF_3vR","13.454951","52.528526"
"100101010073727","Leibnizstraße","Süd","zwischen Bismarckstraße und Kantstraße, in Höhe Kreuzung Schillerstraße","HF_R","13.314480","52.510797"
"100101010077161","Leibnizstraße","Nord","zwischen Kantstraße und Bismarckstraße, in Höhe Kreuzung Schillerstraße","HF_R","13.314683","52.510588"
"100101010093632","Leipziger Platz","West","zwischen Leipziger Straße und Potsdamer Platz","HF_R","13.378868","52.509747"
"100101010093733","Leipziger Platz","West","zwischen Leipziger Straße und Potsdamer Platz","HF_2vR","13.378868","52.509747"
"100101010031287","Leipziger Straße","West","zwischen Jerusalemer Straße und Seydelstraße, in Höhe Haus Nr. 54","HF_R","13.400197","52.511204"
"100101010031388","Leipziger Straße","West","zwischen Jerusalemer Straße und Seydelstraße, in Höhe Haus Nr. 54","HF_2vR","13.400197","52.511204"
"100101010031489","Leipziger Straße","West","zwischen Jerusalemer Straße und Seydelstraße, in Höhe Haus Nr. 54","HF_3vR","13.400197","52.511204"
"100101010031590","Leipziger Straße","Ost","zwischen Jerusalemer Straße und Seydelstraße, in Höhe Haus Nr. 54","HF_R","13.400044","52.511058"
"100101010031691","Leipziger Straße","Ost","zwischen Jerusalemer Straße und Seydelstraße, in Höhe Haus Nr. 54","HF_2vR","13.400044","52.511058"
"100101010031792","Leipziger Straße","Ost","zwischen Jerusalemer Straße und Seydelstraße, in Höhe Haus Nr. 54","HF_3vR","13.400044","52.511058"
"100101010062815","Leipziger Straße","West","zwischen Friedrichstraße und Mauerstraße, am Balkon des NH-Hotels","HF_R","13.388735","52.510298"
"100101010062916","Leipziger Straße","West","zwischen Friedrichstraße und Mauerstraße, am Balkon des NH-Hotels","HF_2vR","13.388735","52.510298"
"100101010063017","Leipziger Straße","Ost","zwischen Mauerstraße und Friedrichstraße, am LM 6, Gehweg vor EInfahrt Bulgarische Botschaft","HF_R","13.388348","52.510215"
"100101010063118","Leipziger Straße","Ost","zwischen Mauerstraße und Friedrichstraße, am LM 6, Gehweg vor EInfahrt Bulgarische Botschaft","HF_2vR","13.388348","52.510215"
"100101010064936","Leipziger Straße","West","zwischen Markgrafenstraße und Charlottenstraße, Ecke Markgrafenstraße","HF_R","13.393484","52.510750"
"100101010065037","Leipziger Straße","West","zwischen Markgrafenstraße und Charlottenstraße, Ecke Markgrafenstraße","HF_2vR","13.393484","52.510750"
"100101010065138","Leipziger Straße","Ost","zwischen Charlottenstraße und Markgrafenstraße, unmittelbar nach Ecke Markgrafenstraße, LM in Höhe Fußgängerfurt","HF_R","13.393103","52.510618"
"100101010065239","Leipziger Straße","Ost","zwischen Charlottenstraße und Markgrafenstraße, unmittelbar nach Ecke Markgrafenstraße, LM in Höhe Fußgängerfurt","HF_2vR","13.393103","52.510618"
"100101010093430","Leipziger Straße","Ost","zwischen Leipziger Platz und Wilhelmstraße","HF_R","13.380164","52.509670"
"100101010093531","Leipziger Straße","Ost","zwischen Leipziger Platz und Wilhelmstraße","HF_2vR","13.380164","52.509670"
"100101010053822","Lennéstraße","West","zwischen Ebertstraße und Bellevuestraße, LM 4","HF_R","13.373337","52.511443"
"100101010002490","Lichtenrader Damm","Nord","zwischen Reichnerweg und Baldesheimer Weg, in Höhe Haus Nr. 13, Ecke Baldesheimer Weg","HF_R","13.402098","52.413162"
"100101010002591","Lichtenrader Damm","Nord","zwischen Reichnerweg und Baldesheimer Weg, in Höhe Haus Nr. 13, Ecke Baldesheimer Weg","HF_2vR","13.402098","52.413162"
"100101010021890","Lietzenburger Str","Ost","zwischen Sächsische Straße und Emser Straße, ca. 10 m nach Sächsische Straße","HF_R","13.319204","52.499624"
"100101010021991","Lietzenburger Str","Ost","zwischen Sächsische Straße und Emser Straße, ca. 10 m nach Sächsische Straße","HF_2vR","13.319200","52.499653"
"100101010022092","Lietzenburger Str","West","zwischen Knesebeckerstraße und Emser Straße, in Höhe Haus Nr. 92, ca.40 m nach Knesebeckstraße","HF_R","13.320685","52.499798"
"100101010022193","Lietzenburger Str","West","zwischen Knesebeckerstraße und Emser Straße, in Höhe Haus Nr. 92, ca.40 m nach Knesebeckstraße","HF_2vR","13.320685","52.499798"
"100101010076959","Lietzenburger Straße","Südwest","zwischen Martin-Luther-Straße und Bayreuther Straße","HF_R","13.344428","52.500342"
"100101010077060","Lietzenburger Straße","Südwest","zwischen Martin-Luther-Straße und Bayreuther Straße","HF_2vR","13.344428","52.500342"
"100101010084033","Lietzenburger Straße","Ost","zwischen Welserstraße und Martin-Luther-Straße, ca 50 m vor Martin-Luther-Straße","HF_R","13.345234","52.499936"
"100101010084134","Lietzenburger Straße","Ost","zwischen Welserstraße und Martin-Luther-Straße, ca 50 m vor Martin-Luther-Straße","HF_2vR","13.345234","52.499936"
"100101010020274","Lindenstraße","Ost","zwischen Gardinalstraße und Joachimstraße, Höhe Haus Nr. 29","HF_R","13.568938","52.453219"
"100101010020375","Lindenstraße","Ost","zwischen Gardinalstraße und Joachimstraße, Höhe Haus Nr. 29","HF_2vR","13.568938","52.453219"
"100101010067158","Lindenstraße","Süd","zwischen E.-A.-T.-Hoffmann-Promenade und Franz-Klühs-Straße, Höhe Sportplatz","HF_R","13.394316","52.502013"
"100101010067259","Lindenstraße","Süd","zwischen E.-A.-T.-Hoffmann-Promenade und Franz-Klühs-Straße, Höhe Sportplatz","HF_2vR","13.394316","52.502013"
"100101010067360","Lindenstraße","Nordost","zwischen Am Berlin-Museum und Ritterstraße, vor Ecke Ritterstraße","HF_R","13.396939","52.505206"
"100101010067461","Lindenstraße","Nordost","zwischen Am Berlin-Museum und Ritterstraße, vor Ecke Ritterstraße","HF_2vR","13.396939","52.505206"
"100101010009665","Malchower Chaussee","Süd","zwischen Darßer Straße und Malchow","HF_R","13.479312","52.569752"
"100101010009766","Malchower Chaussee","Nord","zwischen  Malchow und Darßer Straße","HF_R","13.479235","52.569659"
"100101010096864","Manteuffelstraße","Süd","zwischen Albrechtstraße und Kaiserin-Augusta-Straße","HF_R","13.376444","52.460663"
"100101010096965","Manteuffelstraße","Süd","zwischen Albrechtstraße und Kaiserin-Augusta-Straße","HF_2vR","13.376444","52.460663"
"100101010097066","Manteuffelstraße","Nord","zwischen Kaiserin-Augusta-Straße und Albrechtstraße","HF_R","13.376743","52.460452"
"100101010097167","Manteuffelstraße","Nord","zwischen Kaiserin-Augusta-Straße und Albrechtstraße","HF_2vR","13.376743","52.460452"
"100101010002288","Mariendorfer Damm","Süd","zwischen Kettinger Straße und Buckower Chaussee, in Höhe Haus Nr. 434","HF_R","13.400052","52.416157"
"100101010002389","Mariendorfer Damm","Süd","zwischen Kettinger Straße und Buckower Chaussee, in Höhe Haus Nr. 434","HF_2vR","13.400052","52.416157"
"100101010002692","Mariendorfer Damm","Nord","zwischen Hundsteinweg und Friedenstraße, in Höhe Haus Nr. 161,  vor Friedenstraße","HF_R","13.388241","52.437463"
"100101010002793","Mariendorfer Damm","Nord","zwischen Hundsteinweg und Friedenstraße, in Höhe Haus Nr. 161,  vor Friedenstraße","HF_2vR","13.388241","52.437463"
"100101010078979","Mariendorfer Damm","Südost","zwischen Friedenstraße und Körtingstraße, sechster LM nach Friedenstraße, LM 176","HF_R","13.388168","52.437281"
"100101010079080","Mariendorfer Damm","Südost","zwischen Friedenstraße und Körtingstraße, sechster LM nach Friedenstraße, LM 176","HF_2vR","13.388168","52.437281"
"100101010079181","Mariendorfer Damm","Südost","zwischen Friedenstraße und Körtingstraße, sechster LM nach Friedenstraße, LM 176","BUS","13.388145","52.437275"
"100101010002086","Marienfelder Allee","Südwest","zwischen Domagkstraße und Malteser Straße, in Höhe Haus Nr. 130b","HF_R","13.364413","52.414876"
"100101010069683","Marienfelder Allee","Nord","zwischen Ahrensdorfer Straße und Diedersdorfer Weg, ca. 330 m vor Nahmitzer Damm, 4. LM vor Diedersdorfer Weg (LM230)","HF_R","13.359741","52.409598"
"100101010069784","Marienfelder Allee","Nord","zwischen Ahrensdorfer Straße und Diedersdorfer Weg, ca. 330 m vor Nahmitzer Damm, 4. LM vor Diedersdorfer Weg (LM230)","HF_2vR","13.359741","52.409598"
"100101010069885","Marienfelder Allee","Süd","zwischen Diedersdorfer Weg und Ahrensdorfer Straße, ca. 250 m nach Hildburghauser Straße, 2. LM nach Diedersdorfer Weg (LM 233)","HF_R","13.360055","52.410127"
"100101010069986","Marienfelder Allee","Süd","zwischen Diedersdorfer Weg und Ahrensdorfer Straße, ca. 250 m nach Hildburghauser Straße, 2. LM nach Diedersdorfer Weg (LM 233)","HF_2vR","13.360055","52.410127"
"100101010018557","Marienfelder Chaussee","West","zwischen Ostheimer Straße und Mariendorfer Damm, Höhe Haus Nr. 152, ca. 20 m nach Ostheimer Straße","HF_R","13.404457","52.415381"
"100101010018658","Marienfelder Chaussee","West","zwischen Ostheimer Straße und Mariendorfer Damm, Höhe Haus Nr. 152, ca. 20 m nach Ostheimer Straße","HF_2vR","13.404457","52.415381"
"100101010039977","Märkische Allee","Süd","zwischen Wuhletalstraße und Mehrower Allee, in Höhe Haus Nr. 290","HF_R","13.555812","52.559622"
"100101010040078","Märkische Allee","Süd","zwischen Wuhletalstraße und Mehrower Allee, in Höhe Haus Nr. 290","HF_2vR","13.555812","52.559622"
"100101010040179","Märkische Allee","Süd","zwischen Wuhletalstraße und Mehrower Allee, in Höhe Haus Nr. 290","HF_3vR","13.555812","52.559622"
"100101010040280","Märkische Allee","Nord","zwischen Bitterfelder Straße und Mehrower Allee, in Höhe Haus Nr. 262","HF_R","13.552955","52.556008"
"100101010040381","Märkische Allee","Nord","zwischen Bitterfelder Straße und Mehrower Allee, in Höhe Haus Nr. 262","HF_2vR","13.552955","52.556008"
"100101010040482","Märkische Allee","Nord","zwischen Bitterfelder Straße und Mehrower Allee, in Höhe Haus Nr. 262","HF_3vR","13.552955","52.556008"
"100101010008756","Markstraße","Süd","zwischen Frauenfelder Weg und Ungarnstraße,  in Höhe Haus Nr. 19","HF_R","13.365083","52.559064"
"100101010061300","Martin-Luther-Straße","Nord","zwischen Barbarossastraße und Traunsteiner Straße","BUS","13.345310","52.492614"
"100101010061401","Martin-Luther-Straße","Nord","zwischen Barbarossastraße und Traunsteiner Straße","HF_R","13.345268","52.492614"
"100101010061502","Martin-Luther-Straße","Nord","zwischen Barbarossastraße und Traunsteiner Straße","HF_2vR","13.345268","52.492614"
"100101010083427","Martin-Luther-Straße","Süd","zwischen Hohenstaufenstraße und Grunewaldstraße, hinter Barbarossastraße","HF_R","13.344832","52.491694"
"100101010083528","Martin-Luther-Straße","Süd","zwischen Hohenstaufenstraße und Grunewaldstraße, hinter Barbarossastraße","HF_2vR","13.344832","52.491694"
"100101010083629","Martin-Luther-Straße","Süd","zwischen Hohenstaufenstraße und Grunewaldstraße, hinter Barbarossastraße","BUS","13.344832","52.491694"
"100101010083730","Martin-Luther-Straße","Nord","zwischen Fuggerstraße und Lietzenburger Straße","HF","13.346215","52.499356"
"100101010083831","Martin-Luther-Straße","Nord","zwischen Fuggerstraße und Lietzenburger Straße","HF_2vR","13.346215","52.499356"
"100101010083932","Martin-Luther-Straße","Nord","zwischen Fuggerstraße und Lietzenburger Straße","HF_3vR","13.346215","52.499356"
"100101010082013","Mollstraße","Nordwest","zwischen Otto-Braun-Straße und Mendelssohnstraße","HF_R","13.418836","52.525886"
"100101010082114","Mollstraße","Nordwest","zwischen Otto-Braun-Straße und Mendelssohnstraße","HF_2vR","13.418836","52.525886"
"100101010082215","Mollstraße","Nordwest","zwischen Otto-Braun-Straße und Mendelssohnstraße","BUS","13.418836","52.525886"
"100101010086053","Mollstraße","Südost","zwischen Karl-Liebknecht-Straße und Keibelstraße","HF","13.416514","52.526271"
"100101010086154","Mollstraße","Südost","zwischen Karl-Liebknecht-Straße und Keibelstraße","HF_2vR","13.416514","52.526271"
"100101010086255","Mollstraße","Südost","zwischen Karl-Liebknecht-Straße und Keibelstraße","HF_3vR","13.416514","52.526271"
"100101010019870","Müggelheimer Damm","West","zwischen Erwin-Bock-Straße und Salvador-Allende-Straße, ca. 60 m hinter Erwin-Bock-Straße","HF_R","13.595328","52.437509"
"100101010019971","Müggelheimer Damm","Ost","zwischen Mayschweg und Erwin-Bock-Straße, ca. 60 m vor Erwin-Bock-Straße","HF_R","13.595150","52.437539"
"100101010008352","Müllerstraße","Nord","zwischen Seestraße und Ungarnstraße, in Höhe Haus Nr. 42-43","HF_2vR","13.351478","52.550813"
"100101010008453","Müllerstraße","Nord","zwischen Seestraße und Ungarnstraße, in Höhe Haus Nr. 42-43","HF_R","13.351478","52.550813"
"100101010008554","Müllerstraße","Süd","zwischen Tansvaalstraße und Kongostraße, Ecke Kongostraße","HF_R","13.347179","52.553111"
"100101010008655","Müllerstraße","Süd","zwischen Tansvaalstraße und Kongostraße, Ecke Kongostraße","HF_2vR","13.347179","52.553111"
"100101010054125","Müllerstraße (Weddingplatz)","Nordwest","(FR-Nordwest) zwischen Schulzendorfer Straße und Fennstraße, LM 9, 2. LM hinter Schulzendorfer Straße","HF_R","13.369994","52.540322"
"100101010054226","Müllerstraße (Weddingplatz)","Nordwest","(FR-Nordwest) zwischen Schulzendorfer Straße und Fennstraße, LM 9, 2. LM hinter Schulzendorfer Straße","HF_2vR","13.369994","52.540322"
"100101010054327","Müllerstraße (Weddingplatz)","Nordwest","(FR-Nordwest) zwischen Schulzendorfer Straße und Fennstraße, LM 9, 2. LM hinter Schulzendorfer Straße","HF_3vR","13.369994","52.540322"
"100101010054428","Müllerstraße (Weddingplatz)","Südost","(FR-Südost) zwischen Fennstraße und Sellerstraße, LM 14, 2. LM hinter Fennstraße","HF_R","13.369061","52.540674"
"100101010054529","Müllerstraße (Weddingplatz)","Südost","(FR-Südost) zwischen Fennstraße und Sellerstraße, LM 14, 2. LM hinter Fennstraße","HF_2vR","13.369061","52.540674"
"100101010054630","Müllerstraße (Weddingplatz)","Südost","(FR-Südost) zwischen Fennstraße und Sellerstraße, LM 14, 2. LM hinter Fennstraße","HF_3vR","13.369061","52.540674"
"100101010080494","Neue Kantstraße","Ost","zwischen Herbartstraße und Kuno-Fischer-Straße","HF","13.287054","52.506478"
"100101010080595","Neue Kantstraße","Ost","zwischen Herbartstraße und Kuno-Fischer-Straße","HF_2vR","13.287054","52.506478"
"100101010080696","Neue Kantstraße","West","zwischen Kuno-Fischer-Straße und Herbartstraße","HF","13.286962","52.506609"
"100101010080700","Neue Kantstraße","West","zwischen Kuno-Fischer-Straße und Herbartstraße","HF_2vR","13.286962","52.506609"
"100101010002894","Neuköllner Straße","Nordwest","2. LM nach Stubenrauchstraße, gegenüber Haus Nr. 268 (Linksabbieger)","LA","13.484915","52.424709"
"100101010002995","Neuköllner Straße","Nordwest","2. LM nach Stubenrauchstraße, gegenüber Haus Nr. 268","HF_R","13.484884","52.424694"
"100101010003096","Neuköllner Straße","Nordwest","2. LM nach Stubenrauchstraße, gegenüber Haus Nr. 268","HF_2vR","13.484884","52.424694"
"100101010072313","Neuköllner Straße","Nordwest","zwischen Alt-Rudow und Stubenrachstraße, in Höhe Kleestraße","HF_R","13.487339","52.423012"
"100101010072414","Neuköllner Straße","Nordwest","zwischen Alt-Rudow und Stubenrachstraße, in Höhe Kleestraße","HF_2vR","13.487339","52.423012"
"100101010077868","Neuköllner Straße","Südost","zwischen Fritz-Erler-Allee und Zwickauer Damm","HF_R","13.484226","52.424770"
"100101010077969","Neuköllner Straße","Südost","zwischen Fritz-Erler-Allee und Zwickauer Damm","HF_2vR","13.484226","52.424770"
"100101010078070","Neuköllner Straße","Südost","zwischen Fritz-Erler-Allee und Zwickauer Damm","LA","13.484226","52.424770"
"100101010085649","Oberbaumstraße","Ost","zwischen Schlesische Straße und Falckensteinstraße","HF_R","13.443428","52.500816"
"100101010085750","Oberbaumstraße","Ost","zwischen Schlesische Straße und Falckensteinstraße","HF_2vR","13.443428","52.500816"
"100101010085851","Oberbaumstraße","West","zwischen Gröbenufer und Bevernstraße","HF_R","13.443620","52.501086"
"100101010085952","Oberbaumstraße","West","zwischen Gröbenufer und Bevernstraße","HF_2vR","13.443620","52.501086"
"100101010013507","Ollenhauer Straße","Süd","zwischen Kögelstraße und Großkopfstraße, in Höhe Haus Nr. 16 (gegenüber)","HF_R","13.329084","52.566874"
"100101010013608","Ollenhauer Straße","Süd","zwischen Kögelstraße und Großkopfstraße, in Höhe Haus Nr. 16 (gegenüber)","HF_2vR","13.329084","52.566874"
"100101010013709","Ollenhauer Straße","Nord","zwischen Großkopfstraße und Kögelstraße, in Höhe Haus Nr. 16","HF_R","13.329175","52.567199"
"100101010013810","Ollenhauer Straße","Nord","zwischen Großkopfstraße und Kögelstraße, in Höhe Haus Nr. 16","HF_2vR","13.329175","52.567199"
"100101010041391","Otto-Suhr-Allee","Ost","zwischen Leibnitzstraße und Marie-Elisabeth-Lüders-Straße, in Höhe Haus Nr. 22-24","HF_R","13.316973","52.514041"
"100101010041492","Otto-Suhr-Allee","Ost","zwischen Leibnitzstraße und Marie-Elisabeth-Lüders-Straße, in Höhe Haus Nr. 22-24","HF_2vR","13.316973","52.514041"
"100101010041593","Otto-Suhr-Allee","West","zwischen Marie-Elisabeth-Straße und Leibnitzstraße, in Höhe Haus Nr. 22-24","HF_R","13.317217","52.514107"
"100101010041694","Otto-Suhr-Allee","West","zwischen Marie-Elisabeth-Straße und Leibnitzstraße, in Höhe Haus Nr. 22-24","HF_2vR","13.317217","52.514107"
"100101010069582","Paulsborner Straße","Südwest","Brandenburgische Straße und Eisenzahnstraße","HF_R","13.305881","52.497853"
"100101010076555","Paulstraße","Nord","zwischen Flemingstraße und Alt-Moabit","HF","13.356436","52.522068"
"100101010076656","Paulstraße","Nord","zwischen Flemingstraße und Alt-Moabit","HF_2vR","13.356436","52.522068"
"100101010027449","Petersburger Straße","Nord","zwischen Kochhannstraße und Heidenfeldstraße, in Höhe Haus Nr. 21","HF_R","13.449052","52.524680"
"100101010027550","Petersburger Straße","Nord","zwischen Kochhannstraße und Heidenfeldstraße, in Höhe Haus Nr. 21","HF_2vR","13.449052","52.524680"
"100101010027651","Petersburger Straße","Nord","zwischen Kochhannstraße und Heidenfeldstraße, in Höhe Haus Nr. 21","HF_3vR","13.449052","52.524680"
"100101010015628","Potsdamer Platz","West","zwischen Ebertstraße und Potsdamer Platz, ca. 20 m hinter Ebertstraße, am LM 20","BUS","13.375866","52.509576"
"100101010015729","Potsdamer Platz","West","zwischen Ebertstraße und Potsdamer Platz, ca. 20 m hinter Ebertstraße, am LM 20","HF_2vR","13.375878","52.509533"
"100101010015830","Potsdamer Platz","West","zwischen Ebertstraße und Potsdamer Platz, ca. 20 m hinter Ebertstraße, am LM 20","HF_R","13.375878","52.509533"
"100101010015325","Potsdamer Straße","Ost","zwischen Reichspietschufer und Sigismundstraße, ca. 50 m hinter Reichpietschufer, am LM 113","BUS","13.369128","52.507073"
"100101010015426","Potsdamer Straße","Ost","zwischen Reichspietschufer und Sigismundstraße, ca. 50 m hinter Reichpietschufer, am LM 113","HF_R","13.369055","52.507086"
"100101010015527","Potsdamer Straße","Ost","zwischen Reichspietschufer und Sigismundstraße, ca. 50 m hinter Reichpietschufer, am LM 113","HF_2vR","13.369055","52.507086"
"100101010035836","Potsdamer Straße","Ost","zwischen Ahornstraße und Fischerhüttenstraße, in Höhe Haus Nr. 47, ca. 50 m vor Fischerhüttenstraße","HF_R","13.254339","52.435419"
"100101010035937","Potsdamer Straße","Ost","zwischen Ahornstraße und Fischerhüttenstraße, in Höhe Haus Nr. 47, ca. 50 m vor Fischerhüttenstraße","HF_2vR","13.254339","52.435419"
"100101010058064","Potsdamer Straße","Südwest","zwischen Bissingzeile und Lützowstraße","HF_R","13.366687","52.504262"
"100101010058165","Potsdamer Straße","Südwest","zwischen Bissingzeile und Lützowstraße","HF_2vR","13.366687","52.504262"
"100101010058266","Potsdamer Straße","Nordost","zwischen Lützowstraße und Bissingzeile","BUS_LKW","13.366665","52.504000"
"100101010058367","Potsdamer Straße","Nordost","zwischen Lützowstraße und Bissingzeile","HF_R","13.366617","52.504017"
"100101010058468","Potsdamer Straße","Nordost","zwischen Lützowstraße und Bissingzeile","HF_2vR","13.366617","52.504017"
"100101010072616","Potsdamer Straße","Nord","zwischen Großgörschenstraße und Goebenstraße","HF_R","13.360942","52.492759"
"100101010072717","Potsdamer Straße","Nord","zwischen Großgörschenstraße und Goebenstraße","BUS","13.360987","52.492756"
"100101010093834","Potsdamer Straße","Ost","zwischen Potsdamer Platz und Ben-Gurion-Straße","HF_R","13.375804","52.509432"
"100101010093935","Potsdamer Straße","Ost","zwischen Potsdamer Platz und Ben-Gurion-Straße","HF_2vR","13.375804","52.509432"
"100101010094036","Potsdamer Straße","Süd","zwischen Scharounstraße und Sigismundstraße","HF_R","13.369143","52.507971"
"100101010094137","Potsdamer Straße","Süd","zwischen Scharounstraße und Sigismundstraße","HF_2vR","13.369143","52.507971"
"100101010004312","Prenzlauer Promenade","Nord","zwischen Rothenbachstraße und Brücke","HF_R","13.429521","52.574614"
"100101010004413","Prenzlauer Promenade","Nord","zwischen Rothenbachstraße und Brücke","HF_2vR","13.429521","52.574614"
"100101010004514","Prenzlauer Promenade","Nord","zwischen Rothenbachstraße und Brücke","HF_3vR","13.429521","52.574614"
"100101010061094","Prenzlauer Promenade","Süd","zwischen Zweigstraße und Thulestraße, vor Haus Nr. 161d","HF_R","13.428431","52.558680"
"100101010061195","Prenzlauer Promenade","Süd","zwischen Zweigstraße und Thulestraße, vor Haus Nr. 161d","HF_2vR","13.428431","52.558680"
"100101010059781","Prinzenallee","Nord","zwischen Osloer Straße und Biesenthaler Straße, in Höhe Haus Nr. 22","HF_R","13.384654","52.556345"
"100101010059882","Prinzenallee","Nord","zwischen Osloer Straße und Biesenthaler Straße, in Höhe Haus Nr. 22","HF_2vR","13.384654","52.556345"
"100101010059983","Prinzenallee","Süd","zwischen Biesenthaler Straße und Osloer Straße","HF_R","13.385284","52.557429"
"100101010060084","Prinzenallee","Süd","zwischen Biesenthaler Straße und Osloer Straße","HF_2vR","13.385284","52.557429"
"100101010013002","Puschkinallee","West","ca. 100 m vor S-Bahn-Brücke","HF_R","13.463246","52.491671"
"100101010013103","Puschkinallee","West","ca. 100 m vor S-Bahn-Brücke","HF_2vR","13.463246","52.491671"
"100101010013204","Puschkinallee","West","ca. 100 m vor S-Bahn-Brücke","HF_3vR","13.463246","52.491671"
"100101010023409","Reichpietschufer","West","zwischen Tiergartentunnel und Potsdamer Straße , in Höhe Haus Nr. 22-26","HF_R","13.371263","52.505443"
"100101010023510","Reichpietschufer","West","zwischen Tiergartentunnel und Potsdamer Straße , in Höhe Haus Nr. 22-26","HF_3vR","13.371263","52.505443"
"100101010023611","Reichpietschufer","West","zwischen Tiergartentunnel und Potsdamer Straße , in Höhe Haus Nr. 22-26","HF_2vR","13.371263","52.505443"
"100101010021284","Rhinstraße","Süd","zwischen Rosenfelder Ring und Alt-Friedrichsfelde, in Höhe Haus Nr. 5-7, ca. in Höhe des Anwohnerparkplatzes","HF_R","13.518827","52.512283"
"100101010021385","Rhinstraße","Süd","zwischen Rosenfelder Ring und Alt-Friedrichsfelde, in Höhe Haus Nr. 5-7, ca. in Höhe des Anwohnerparkplatzes","HF_2vR","13.518827","52.512283"
"100101010021486","Rhinstraße","Nord","zwischen Meeraner Straße und Pyramidenring, in Höhe Haus Nr. 140, nach Einfahrt Mercedes-Autohaus","HF_R","13.519153","52.531871"
"100101010021587","Rhinstraße","Nord","zwischen Meeraner Straße und Pyramidenring, in Höhe Haus Nr. 140, nach Einfahrt Mercedes-Autohaus","HF_2vR","13.519153","52.531871"
"100101010017951","Ringstraße","Ost","zwischen Prühßstraße und Rathausstraße, in Höhe Haus Nr. 70 (gegenüber)","HF_R","13.378664","52.442101"
"100101010018052","Ringstraße","West","zwischen Rathausstraße und Prühßstraße, in Höhe Haus Nr. 70","HF_R","13.378865","52.442057"
"100101010003908","Roedernallee","Nord","zwischen Alt-Reinickendorf und Bahnunterführung","HF_R","13.347982","52.576704"
"100101010004009","Roedernallee","Nord","zwischen Alt-Reinickendorf und Bahnunterführung","HF_2vR","13.347982","52.576704"
"100101010004110","Roedernallee","Süd","zwischen Bahnunterführung und Alt-Reinickendorf","HF_R","13.347786","52.577545"
"100101010004211","Roedernallee","Süd","zwischen Bahnunterführung und Alt-Reinickendorf","HF_2vR","13.347786","52.577545"
